"assay_type","feature_id","original_class","name","quality","method","group","chain_length","mean_value__DMEM","mean_value__3T3-L1","mean_value__Adipocytes","mean_value__BMC + 3T3-L1","mean_value__BMC + Adipocytes","median_value__DMEM","median_value__3T3-L1","median_value__Adipocytes","median_value__BMC + 3T3-L1","median_value__BMC + Adipocytes","log2FC_BMC_Adipo_vs_BMC_3T3","log2FC_Adipo_vs_3T3","log2FC_BMC_Adipo_vs_Adipo","log2FC_BMC_3T3_vs_3T3","bmc_effect_adipocyte_abs","bmc_effect_3T3_abs","delta_bmc_effect_abs","bmc_effect_adipocyte_log2","bmc_effect_3T3_log2","delta_bmc_effect_log2","biological_pattern"
"Water-soluble",23,"non-ess. AA","Aspartate (1 AQC)",3,NA,"Other/Unclassified",NA,923.976903066146,14238.315813106,1089.2217613497,28439.8361312704,20200.6869786004,924.94928660909,14189.9718205041,1088.60123624423,22448.6933401467,19652.1797553469,-0.191942132819496,-3.70432423973785,4.17414185570991,0.66175974879156,18563.5785191027,8258.7215196426,10304.8569994601,4.17414185570991,0.66175974879156,3.51238210691835,"Stronger BMC-associated accumulation in adipocyte context"
"Water-soluble",245,"Yang Cycle","Methylthioadenosine (pos.)",3,NA,"Other/Unclassified",NA,431.647854450715,850.196940502964,336.9839510514,157.625832691485,889.532219172134,446.485513579194,678.445009923301,359.291492484707,171.152956734731,906.541560857694,2.4050869468767,-0.917077110701168,1.33521838780639,-1.98694566977147,547.250068372987,-507.29205318857,1054.54212156156,1.33521838780639,-1.98694566977147,3.32216405757786,"Stronger BMC-associated accumulation in adipocyte context"
"Water-soluble",435,"Pyrimidines","dThymidine (neg.)",3,NA,"Other/Unclassified",NA,221.681452112231,32.3889264992181,313.462355529511,1314.3007109828,1306.33685619821,226.712689079406,34.3967498430773,311.666057042984,1341.22336906191,1275.12546182428,-0.0729103221801248,3.17965688642162,2.03256625589219,5.28513346449394,963.459404781295,1306.82661921883,-343.367214437537,2.03256625589219,5.28513346449394,-3.25256720860175,"Adipocyte-enriched; further increased after BMC co-culture"
"Water-soluble",21,"non-ess. AA","Aspartate (pos.)",3,NA,"Other/Unclassified",NA,86.3603964584128,1429.31313133439,132.359535108991,1788.66546739605,1457.94332762717,81.267385412848,1427.95836185599,128.798790084988,1794.6812836099,1456.84492548117,-0.300880342187115,-3.47076296593131,3.49965637105218,0.329773747307976,1328.04613539618,366.722921753907,961.323213642276,3.49965637105218,0.329773747307976,3.1698826237442,"Stronger BMC-associated accumulation in adipocyte context"
"Water-soluble",434,"Pyrimidines","dCytidine (pos.)",3,NA,"Other/Unclassified",NA,67.0462899237901,67.9668461404148,503.177792920169,1461.67359250242,1199.68145875279,63.8000692974123,71.8320209319399,529.51864840521,1471.51904527446,1207.90483529662,-0.284799418110129,2.88198248324591,1.18975339794279,4.35653529929883,678.386186891413,1399.68702434252,-721.300837451105,1.18975339794279,4.35653529929883,-3.16678190135604,"Adipocyte-enriched; further increased after BMC co-culture"
"Water-soluble",466,"Purines","Xanthine (neg.)",3,NA,"Other/Unclassified",NA,1439.32749140935,618.535003294606,98.9108930679025,65.2829653871824,80.3100193704057,1485.86574180459,642.530108470302,96.278352126438,67.5339353832259,81.3346596698205,0.268257638721441,-2.73848070509752,-0.243341180862453,-3.25007952468142,-14.9436924566174,-574.996173087076,560.052480630459,-0.243341180862453,-3.25007952468142,3.00673834381896,"Stronger BMC-associated accumulation in adipocyte context"
"Water-soluble",190,"Phe Metabs","Hydroxyphenylpyruvate (2 BHA)",3,NA,"Other/Unclassified",NA,3.25399636743385,256.450065081581,1018.19584260914,336.802053222179,162.847079378175,0.000856477207461958,258.709169065742,1001.70484205605,323.955183400862,164.795209303316,-0.97511993852099,1.95305438151311,-2.60371126474199,0.324463055292109,-836.909632752732,65.24601433512,-902.155647087852,-2.60371126474199,0.324463055292109,-2.9281743200341,"Adipocyte-enriched; reduced after BMC co-culture"
"Water-soluble",29,"non-ess. AA","Glutamine (pos.)",3,NA,"Other/Unclassified",NA,55113.0852492753,2477.62648556214,27884.8902713118,14592.7538864789,24352.5136726592,55322.9960937952,2227.61177325056,27801.4203276461,14628.1079709582,24030.5190590913,0.716124630558537,3.64158886195349,-0.210290778676483,2.71517345271847,-3770.90126855482,12400.4961977077,-16171.3974662625,-0.210290778676483,2.71517345271847,-2.92546423139495,"Stronger BMC-associated depletion in adipocyte context"
"Water-soluble",354,"Steroids","DHCeA (1 BHA)",3,NA,"Other/Unclassified",NA,1.18517993352647,4.55401001127836,0.74128556587021,60.8723569372414,78.8412083867138,1.70580904198476,4.00898995834811,0.739385024661312,59.2163631379767,78.3501634434531,0.403940396299154,-2.43884107335167,6.72746664829824,3.88468517864742,77.6107784187918,55.2073731796286,22.4034052391632,6.72746664829824,3.88468517864742,2.84278146965083,"Stronger BMC-associated accumulation in adipocyte context"
"Water-soluble",68,"Ac-AA","N-Ac-Asp (2 BHA)",3,NA,"Other/Unclassified",NA,15392.4065530169,8349.90236897569,1282.9045914692,4683.96803159219,5695.48534463066,15955.8428511342,8291.94357968196,1403.3634546935,4319.59397396569,5101.37500150314,0.239990446278692,-2.56282160158229,1.86199745851856,-0.940814589342429,3698.01154680963,-3972.34960571627,7670.3611525259,1.86199745851856,-0.940814589342429,2.80281204786099,"Stronger BMC-associated accumulation in adipocyte context"
